identifierHash,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,country_short_list,x,y,kmeans
-7877915015908472168,UK,en,3,8,4,0,0,0.0,0,0,F,False,False,False,True,591,3205,UK,-0.15266284429732022,-0.042292867634117715,0.0
-8231936648814680895,Denmark,en,3,8,370,0,0,0.0,1,0,F,False,False,False,True,42,3205,Denmark,0.7392943620332602,3.761487155490819,0.0
5663923945758514393,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,32,3205,US,-0.15975043404700331,-0.07343152592058122,0.0
-3483039296670050121,Germany,de,3,8,27,0,0,0.0,0,0,M,True,False,True,True,669,3205,Germany,-0.09766646715432341,0.19758464815784554,0.0
3451396970677435825,Swiss,en,3,8,0,0,0,0.0,9,0,F,True,True,False,True,463,3205,Swiss,-0.013552670859214124,-0.2089864695327645,0.0
5838516385022128357,Denmark,en,3,8,2,0,0,0.0,1,0,M,False,False,False,True,540,3205,Denmark,-0.14092079229756774,-0.07702938556772924,0.0
-1369438276320193587,France,fr,31,8,0,1,1,0.0,0,1,F,True,False,True,False,127,3205,France,-0.10343684184846069,0.032202144871946246,0.0
552650142297123453,Congo,fr,3,8,1,0,0,0.0,0,0,F,False,False,False,True,709,3205,Other,-0.15985633454487905,-0.07361620360411453,0.0
-6589093921826008799,US,en,3,9,1,0,0,0.0,14,1,M,False,False,False,True,26,3205,US,0.07722943846291479,-0.264700156229677,0.0
-5161663827273418736,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,709,3205,US,-0.15985633454487905,-0.07361620360411453,0.0
5565027713331848494,Sweden,en,3,8,8,0,0,0.0,0,0,F,True,False,True,True,390,3205,Sweden,-0.14306469335900132,-0.0005165079186376859,0.0
7690387332871946938,France,fr,3,8,12,0,0,0.0,2,0,F,True,True,False,True,566,3205,France,-0.10049065725925595,0.01337767959762078,0.0
5075750354297569635,France,fr,3,9,13,0,0,0.0,2,0,F,True,False,True,True,63,3205,France,-0.09494425540916165,0.028295100967270295,0.0
-937288556484695351,Sweden,en,5,8,0,0,0,0.0,107,1,M,False,False,False,True,543,3205,Sweden,1.611738510099392,-1.5631732904587514,0.0
7940809358368817302,France,fr,3,8,56,0,0,0.0,0,0,F,True,False,True,True,17,3205,France,-0.02820583500222525,0.5002435933129938,0.0
852735558335204128,US,en,3,8,7,0,0,0.0,0,0,F,False,False,False,True,480,3205,US,-0.14547044903270442,-0.01097144118275385,0.0
7144186809315241123,Canada,en,4,10,1,0,0,0.0,7,1,F,True,True,False,True,208,3205,Canada,-0.033376603789174356,-0.15907881961687687,0.0
-1075129382552714013,Germany,de,3,8,31,0,0,0.0,0,0,F,True,False,True,True,476,3205,Germany,-0.08806956762516169,0.23935882556711677,0.0
4994268169579335625,UK,en,3,8,0,0,0,0.0,0,2,F,False,False,False,True,27,3205,UK,-0.1568235551266942,-0.086190097332753,0.0
2376229820213970068,US,en,3,8,4,0,0,0.0,2,0,F,True,True,False,True,15,3205,US,-0.11953788502288289,-0.06991507257768595,0.0
-386288383642107683,US,en,3,8,52,0,0,0.0,7,0,F,True,False,True,True,23,3205,US,0.0778485195160389,0.36129276878940947,0.0
4907046938384800140,US,en,28,29,0,0,0,0.0,4,6,M,True,False,True,False,15,3205,US,0.033690158737908114,0.047279240820924114,0.0
-184100782577594002,Denmark,en,3,8,8,0,0,0.0,0,0,F,True,False,True,True,542,3205,Denmark,-0.14308847013252735,-0.0005579717412330104,0.0
5826337521063241833,Australia,en,3,8,6,0,0,0.0,0,0,F,True,False,True,False,35,3205,Australia,-0.14779251672064148,-0.02128043270286675,0.0
-4975676516338518373,France,fr,7,8,6,1,1,0.0,0,0,F,True,False,True,True,485,3205,France,-0.13904296517011477,-0.002392419452662521,0.0
-5096141708998208738,China,en,3,8,3,0,0,0.0,0,0,F,True,False,True,True,700,3205,Other,-0.15507157206768984,-0.052752983876301875,0.0
-7703172025337083599,UK,en,3,8,4,0,0,0.0,0,0,F,False,False,False,True,709,3205,UK,-0.15268130258200702,-0.042325056654533975,0.0
-2764360480471345436,US,en,3,8,0,0,0,0.0,1,0,F,False,False,False,True,709,3205,US,-0.1457305829574159,-0.09793625142458959,0.0
-5230741452354314317,US,en,3,8,0,0,0,0.0,2,0,F,False,False,False,True,374,3205,US,-0.12916075129155327,-0.11173453284584416,0.0
5586325466801100358,France,fr,3,8,1,0,0,0.0,0,0,F,False,False,False,True,708,3205,France,-0.1598561781187374,-0.073615930815808,0.0
6089430522280916968,US,en,3,8,3,0,0,0.0,0,0,F,False,False,False,True,537,3205,US,-0.15504607460660602,-0.0527085193823345,0.0
-2113109800790208147,France,fr,3,8,1,0,0,0.0,0,0,F,False,False,False,True,686,3205,France,-0.15985273674362183,-0.07360992947306391,0.0
-4402310551841173335,US,en,4,9,1,0,0,0.0,1,0,F,False,False,False,True,709,3205,US,-0.13829447597182995,-0.0790625435511083,0.0
-234873814320557898,Italy,it,3,8,2,0,0,0.0,0,0,F,False,False,False,True,701,3205,Italy,-0.15746340581478874,-0.06318363898113528,0.0
7450187552294557778,UK,en,3,8,0,0,0,0.0,1,0,F,False,False,False,True,709,3205,UK,-0.1457305829574159,-0.09793625142458959,0.0
-5922910413286749505,UK,en,10,8,0,0,3,66.0,0,0,F,True,False,True,True,665,3205,UK,-0.14671360604626468,-0.05111353224472956,0.0
3044028528170735843,Australia,en,3,8,3,0,0,0.0,0,0,F,False,False,False,True,156,3205,Australia,-0.15498647624664935,-0.05260458703753963,0.0
8200689074097354331,Germany,de,3,8,1,0,0,0.0,0,0,F,True,False,True,True,307,3205,Germany,-0.15979345123594837,-0.07350654270488213,0.0
-5060248975540543648,Spain,es,3,9,6,0,0,0.0,2,0,F,True,True,False,True,146,3205,Spain,-0.11169898002561736,-0.04474021667786119,0.0
3024322712720458246,Australia,en,3,8,4,0,0,0.0,6,0,F,True,False,True,True,237,3205,Australia,-0.05350289599264035,-0.12553429359753257,0.0
-6959068095341654607,Denmark,en,3,8,20,0,0,0.0,0,0,F,True,False,True,True,688,3205,Denmark,-0.11441118049771556,0.12456678896433317,0.0
3609646979955471261,US,en,4,8,7,2,0,0.0,0,0,F,False,False,False,True,60,3205,US,-0.14270944960196852,-0.004334199162710523,0.0
-5906598992576944449,Canada,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,17,3205,Canada,-0.15974808765487902,-0.0734274340959832,0.0
2061422534008474687,Canada,en,3,8,17,0,0,0.0,0,0,M,True,False,True,True,705,3205,Canada,-0.12158887170499508,0.09327100461354129,0.0
-6057133834462650774,UK,en,3,8,3,0,0,0.0,0,0,F,False,False,False,True,228,3205,UK,-0.15499773892884583,-0.05262422779561111,0.0
-55419247308493406,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,606,3205,US,-0.15984022265229234,-0.07358810640854005,0.0
28887257354410673,Germany,de,5,8,3,0,0,0.0,0,5,F,True,False,True,True,338,3205,Germany,-0.13778373555857618,-0.05029111905822406,0.0
-7715359973271029443,Denmark,en,3,8,1,0,0,0.0,0,0,M,True,False,True,True,709,3205,Denmark,-0.15985633454487905,-0.07361620360411453,0.0
-8626600763341313311,US,en,3,9,1,0,0,0.0,0,0,F,True,True,False,True,647,3205,US,-0.1567705939441959,-0.06924946419417964,0.0
-4404112433658221606,Singapour,fr,4,8,1,0,0,0.0,2,0,M,False,False,False,True,573,3205,Other,-0.12483181528805219,-0.09726493638029486,0.0
7147469421646652375,UK,en,3,8,2,0,0,0.0,0,0,F,False,False,False,True,709,3205,UK,-0.15746465722392167,-0.06318582128758768,0.0
2070806682096194894,France,fr,3,8,0,0,1,0.0,0,0,M,False,False,False,True,405,3205,France,-0.16161752142669786,-0.08254147233003582,0.0
9089575715673160618,US,en,3,8,2,0,0,0.0,0,0,F,False,False,False,True,709,3205,US,-0.15746465722392167,-0.06318582128758768,0.0
-5300749223433902995,UK,en,4,9,1,0,0,0.0,0,0,F,False,False,False,True,709,3205,UK,-0.15481190488025043,-0.06517287804716007,0.0
-7595519887438817524,Germany,de,6,8,3,0,0,0.0,3,0,M,True,True,True,True,382,3205,Germany,-0.09956437937521631,-0.08205473664058739,0.0
2374533119349771662,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,295,3205,US,-0.159791574122249,-0.07350326924520358,0.0
1409752410484035328,Australia,en,3,8,4,0,0,0.0,0,0,F,True,False,True,True,673,3205,Australia,-0.15267567124090878,-0.04231523627549828,0.0
-5583297995788663475,US,en,3,8,0,0,0,0.0,1,0,F,False,False,False,True,709,3205,US,-0.1457305829574159,-0.09793625142458959,0.0
-6445120475856085951,Japon,en,3,8,12,0,0,0.0,1,1,M,False,False,False,True,29,3205,Other,-0.11426519827434806,0.02624905590359667,0.0
6850180409040137981,UK,en,4,12,23,0,0,0.0,22,0,F,False,False,False,False,20,3205,UK,0.27052433631734474,-0.12803967742243186,0.0
27416093258331010,Italy,it,18,9,150,0,0,0.0,0,0,F,True,False,True,True,488,3205,Italy,0.22914001090585254,1.5463233596394463,0.0
-6116566851310920271,US,en,3,8,17,0,0,0.0,0,0,F,False,False,False,True,518,3205,US,-0.12155962001651242,0.0933220160268658,0.0
-2684397719681230688,UK,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,709,3205,UK,-0.15985633454487905,-0.07361620360411453,0.0
-2217321123144819839,Denmark,en,7,8,0,0,0,0.0,0,2,M,True,True,False,True,50,3205,Denmark,-0.14895360298904808,-0.06982237537570127,0.0
5354869774791707754,Italy,it,3,8,0,0,0,0.0,5,0,F,True,False,True,True,410,3205,Italy,-0.07961409590739017,-0.15341334973672457,0.0
-8143710208528573757,Nouvelle Zélande,en,3,8,9,0,0,0.0,0,0,F,True,False,True,True,293,3205,Other,-0.14065784270230702,0.009940334863624356,0.0
-4440458702334292246,Italy,it,3,8,0,0,0,0.0,2,0,M,True,False,True,True,684,3205,Italy,-0.12920924339545503,-0.11181909722087414,0.0
4748679726011106843,France,fr,3,8,5,0,0,0.0,0,0,M,True,False,True,True,709,3205,France,-0.15028962526104966,-0.031894674338007134,0.0
-3257417922629505777,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,709,3205,US,-0.15985633454487905,-0.07361620360411453,0.0
-3645967069075489093,Australia,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,26,3205,Australia,-0.1597494954901536,-0.07342988919074209,0.0
6150524903662784201,Hong Kong,en,3,8,3,0,0,0.0,2,0,F,False,False,False,True,230,3205,Other,-0.12196319396428819,-0.08040410438012068,0.0
7402967454998559945,Australia,en,3,8,0,0,0,0.0,6,0,F,True,False,True,True,701,3205,Australia,-0.0631421870061807,-0.16738239663787832,0.0
-4302143501377025968,US,en,4,8,21,0,0,0.0,1,0,M,True,False,True,True,383,3205,US,-0.0934859768104183,0.12528420523243464,0.0
7715742103031856623,France,fr,3,8,3,0,0,0.0,0,0,F,True,False,True,True,709,3205,France,-0.15507297990296437,-0.05275543897106082,0.0
8892323332634658446,US,en,3,8,1,0,0,0.0,0,0,F,True,True,False,True,672,3205,US,-0.15985054677763919,-0.07360611043677223,0.0
-2434363786435381231,Canada,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,449,3205,Canada,-0.1598156637480582,-0.073545278644412,0.0
-6951186837194827039,Australia,en,3,8,5,0,0,0.0,0,0,F,True,False,True,True,613,3205,Australia,-0.1502746083514543,-0.03186848666057849,0.0
-1617920395916066383,UK,en,3,8,26,0,0,0.0,27,0,F,False,False,False,True,62,3205,UK,0.34600738672003395,-0.18770112026320848,0.0
-8614162077849793461,US,en,3,8,1,0,0,0.0,3,0,F,True,True,False,True,703,3205,US,-0.11030310926276797,-0.1152835633861199,0.0
7675480947485335876,US,en,3,8,0,0,0,0.0,1,0,F,False,False,False,True,691,3205,US,-0.14572776728686682,-0.09793134123507176,0.0
4916508335685732847,Italy,it,3,8,1,0,0,0.0,0,0,F,True,False,True,True,709,3205,Italy,-0.15985633454487905,-0.07361620360411453,0.0
-6295655747636717122,US,en,3,8,4,0,0,0.0,0,0,F,False,False,False,True,709,3205,US,-0.15268130258200702,-0.042325056654533975,0.0
-8997079601121767685,US,en,3,8,0,0,0,0.0,1,0,F,False,False,False,True,272,3205,US,-0.14566222473352858,-0.09781704293462802,0.0
5145429082771086538,UK,en,3,8,1,0,0,0.0,0,0,M,False,False,False,True,709,3205,UK,-0.15985633454487905,-0.07361620360411453,0.0
6293018401891876352,UK,en,6,9,11,0,0,0.0,0,0,F,True,False,True,True,114,3205,UK,-0.12686528314696235,0.047480252204555866,0.0
-3356567001830581051,US,en,4,9,0,0,0,0.0,143,5,M,False,False,False,True,151,3205,US,2.218170472766336,-2.0674970941461726,1.0
-8991233126577419571,US,en,3,8,52,0,0,0.0,0,0,F,False,False,False,True,15,3205,US,-0.037772231433771356,0.4585226096234994,0.0
-4681583806344573244,Australia,en,3,8,8,0,0,0.0,4,0,F,True,False,True,True,590,3205,Australia,-0.07702626295364322,-0.05612972759574022,0.0
2782320608603033152,Germany,de,3,8,4,0,0,0.0,9,0,F,True,False,True,True,322,3205,Germany,-0.003963905489416554,-0.16722647711543384,0.0
845308073762487992,UK,en,3,8,1,0,0,0.0,0,1,M,True,False,True,True,180,3205,UK,-0.15711469806068362,-0.07463667510853927,0.0
6513361925565928397,Canada,en,3,8,4,0,0,0.0,15,0,F,False,False,False,True,420,3205,Canada,0.09512533819922754,-0.2505912033931649,0.0
3608915891250922552,US,en,3,8,7,0,0,0.0,0,0,F,True,False,True,True,434,3205,US,-0.14546325343018995,-0.010958892920652642,0.0
2176088950184114330,Spain,es,3,8,1,0,0,0.0,0,0,F,False,False,False,True,385,3205,Spain,-0.1598056524749946,-0.07352782019279291,0.0
-7090286348580175663,Australia,en,3,8,25,0,0,0.0,3,0,F,True,False,True,True,206,3205,Australia,-0.05282510976740735,0.13518118799887902,0.0
1067207577517639531,US,en,3,8,0,0,0,0.0,3,0,M,False,False,False,True,629,3205,US,-0.11268321104924549,-0.1256937593679622,0.0
5585571214540317004,Australia,en,3,8,15,0,0,0.0,0,0,F,True,False,True,True,439,3205,Australia,-0.12633061699323925,0.07248280167002942,0.0
2703212675124888909,US,en,4,8,0,0,0,0.0,0,1,F,True,False,True,True,106,3205,US,-0.15752641236243542,-0.08095337206835598,0.0
746879376126168911,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,709,3205,US,-0.15985633454487905,-0.07361620360411453,0.0
5766637708033073668,US,en,3,8,1,0,0,0.0,1,0,F,False,False,False,True,709,3205,US,-0.14333890563645857,-0.08750586910806273,0.0
-4813911691583763556,US,en,3,8,1,0,0,0.0,0,1,F,False,False,False,True,142,3205,US,-0.15710875386730216,-0.07462630915289044,0.0
931550331318853319,US,en,3,8,0,0,0,0.0,1,0,F,False,False,False,True,614,3205,US,-0.1457157224739622,-0.09791033653546753,0.0
-6913439275500452418,US,en,3,9,0,0,0,0.0,2,0,F,False,False,False,True,709,3205,US,-0.12613711186909266,-0.10747609039360896,0.0
8698318015104505245,US,en,3,8,2,0,0,0.0,1,0,F,False,False,False,True,591,3205,US,-0.14092877003079027,-0.07704329777136325,0.0
-6105869345704510651,UK,en,3,8,1,0,0,0.0,3,0,F,False,False,False,True,92,3205,UK,-0.11020753289023903,-0.11511688973081895,0.0
8876721040858141246,UK,en,16,0,6,0,1,0.0,303,32,M,True,True,False,False,20,3205,UK,4.943638811446116,-4.2472787762171045,1.0
-571732967832052970,Australia,en,5,8,0,0,0,0.0,0,1,F,False,False,False,True,701,3205,Australia,-0.15565109843197256,-0.07702218208872656,0.0
-5770559667126190257,US,en,3,8,1,0,0,0.0,3,0,M,True,False,True,True,224,3205,US,-0.11022818114093268,-0.11515289778728334,0.0
1675020017057075308,Finland,en,8,8,0,4,3,100.0,0,0,F,True,False,True,True,82,3205,Other,-0.14910535864209215,-0.05428315088752816,0.0
5991235367425287380,US,en,3,8,20,0,0,0.0,22,2,F,True,False,True,True,139,3205,US,0.25437590754984146,-0.18318564437941023,0.0
-7471065628274492040,US,en,3,8,0,0,0,0.0,1,0,F,True,True,False,True,707,3205,US,-0.14573027010513268,-0.09793570584797653,0.0
-4916725295448976697,US,en,3,8,3,0,0,0.0,0,0,F,False,False,False,True,709,3205,US,-0.15507297990296437,-0.05275543897106082,0.0
5321267804456592698,US,en,3,8,3,0,0,0.0,0,0,F,False,False,False,True,361,3205,US,-0.15501854360568115,-0.05266050864038201,0.0
825235030229224759,Canada,en,4,7,89,0,0,0.0,1,1,M,True,False,True,False,11,3205,Canada,0.06878911641473937,0.8291370769527789,0.0
-4402430536695191279,Italy,it,3,8,2,0,0,0.0,0,0,F,True,False,True,True,706,3205,Italy,-0.15746418794549683,-0.06318500292266802,0.0
-7456867154970967323,Australia,en,3,8,4,0,0,0.0,0,0,F,True,False,True,True,705,3205,Australia,-0.15268067687744052,-0.04232396550130782,0.0
6929624020420215506,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,709,3205,US,-0.15985633454487905,-0.07361620360411453,0.0
2405707868314310651,US,en,3,8,2,0,0,0.0,0,0,M,False,False,False,True,709,3205,US,-0.15746465722392167,-0.06318582128758768,0.0
-2432602121601886920,US,en,3,9,39,0,0,0.0,1,1,F,True,True,False,True,350,3205,US,-0.046664081220056546,0.31213163993834836,0.0
7774793319978665257,US,en,3,8,0,0,0,0.0,1,0,F,True,False,True,True,30,3205,US,-0.14562436960725703,-0.09775102816444335,0.0
1049493825694519816,Canada,en,3,8,3,0,0,0.0,0,0,F,True,False,True,True,698,3205,Canada,-0.15507125921540657,-0.05275243829968879,0.0
3219073996304314715,US,en,3,8,9,0,0,0.0,17,0,F,False,False,False,True,595,3205,US,0.14009120804607195,-0.22626636077207304,0.0
7355123132872911439,US,en,3,8,1,0,0,0.0,0,0,F,True,False,True,True,684,3205,US,-0.15985242389133858,-0.07360938389645086,0.0
-958257268595833269,Australia,en,3,8,4,0,0,0.0,0,0,F,True,False,True,True,709,3205,Australia,-0.15268130258200702,-0.042325056654533975,0.0
5817405430093019374,US,en,3,8,17,0,0,0.0,0,0,F,True,True,False,True,608,3205,US,-0.12157369836925809,0.09329746507927643,0.0
-2491679846816250651,France,fr,3,8,7,0,0,0.0,0,0,F,True,False,True,True,380,3205,France,-0.14545480641854244,-0.010944162352099066,0.0
-6199673804488137307,Australia,en,3,8,3,0,0,0.0,0,0,F,True,False,True,True,709,3205,Australia,-0.15507297990296437,-0.05275543897106082,0.0
732233462891417344,US,en,3,8,1,0,0,0.0,0,0,F,True,True,False,True,631,3205,US,-0.15984413330583286,-0.07359492611620373,0.0
5355644977702835583,Canada,en,3,8,9,0,0,0.0,72,0,F,True,False,True,True,124,3205,Canada,1.0486234747218994,-0.9900694801968412,0.0
-953401907459884710,Pakistan,en,3,8,1,0,0,0.0,0,0,M,True,False,True,True,345,3205,Other,-0.15979939542932986,-0.073516908660531,0.0
-7594078875816279790,Australia,en,3,8,6,0,0,0.0,0,0,M,True,False,True,True,457,3205,Australia,-0.14785852855240442,-0.021395549368230134,0.0
-4993176745446013408,France,fr,3,8,1,0,0,0.0,0,1,F,False,False,False,True,705,3205,France,-0.15719682178503339,-0.0747798889694771,0.0
-5437205877203686551,US,en,3,8,28,0,0,0.0,0,0,F,True,False,True,True,29,3205,US,-0.09517467710273023,0.20818961499056327,0.0
-1330994445674214295,France,fr,4,8,0,0,0,0.0,2,1,M,False,False,False,True,14,3205,France,-0.12447716334056559,-0.10870760655204995,0.0
-4486099216582877219,Germany,de,3,8,0,0,0,0.0,1,0,F,False,False,False,True,216,3205,Germany,-0.145653464869598,-0.0978017667894613,0.0
-2340787825753219365,Belgium,fr,3,8,1,0,0,0.0,0,0,M,True,False,True,True,709,3205,Belgium,-0.15985633454487905,-0.07361620360411453,0.0
-5958619890119472733,Viet Nam,en,3,8,1,0,0,0.0,0,0,M,True,False,True,True,216,3205,Other,-0.1597792164570611,-0.07348171896898624,0.0
-8649960703894253678,US,en,6,8,7,0,0,0.0,1,2,M,False,False,False,True,616,3205,US,-0.11775135751480817,-0.014947261867493353,0.0
-2378354615423648790,Australia,en,3,8,9,0,0,0.0,5,0,F,False,False,False,True,103,3205,Australia,-0.0580409771932972,-0.05945616287787262,0.0
4318649271761029426,US,en,4,9,0,0,0,0.0,0,1,F,False,False,False,True,274,3205,US,-0.15447664977432451,-0.07664937396892717,0.0
7843759613241974164,US,en,3,8,0,0,0,0.0,1,0,F,False,False,False,True,709,3205,US,-0.1457305829574159,-0.09793625142458959,0.0
8680979662237234828,Sweden,en,3,8,0,0,0,0.0,0,1,M,False,False,False,True,214,3205,Sweden,-0.15951169387045602,-0.08507633222748877,0.0
3835564704162462708,US,en,3,8,11,0,0,0.0,4,0,F,False,False,False,True,211,3205,US,-0.06979194548309778,-0.02473519387797788,0.0
-2938069776098892866,Japon,en,3,8,13,0,0,0.0,3,0,F,True,False,True,True,594,3205,Other,-0.08158593096184345,0.009910758337616087,0.0
9154222565280256368,Canada,en,3,8,1,0,0,0.0,0,0,F,True,False,True,True,611,3205,Canada,-0.15984100478300042,-0.07358947035007284,0.0
-6057581022087115469,US,en,3,8,1,0,0,0.0,0,0,M,False,False,False,True,14,3205,US,-0.15974761837645418,-0.0734266157310635,0.0
1555754889564690949,Sweden,en,3,8,24,0,0,0.0,0,0,F,False,False,False,True,244,3205,Sweden,-0.10477501800700757,0.16640943623854798,0.0
7027401336050244088,US,en,5,11,5,0,0,0.0,1,0,M,True,False,True,True,457,3205,US,-0.1205678754557813,-0.024479119539867374,0.0
-2078859311274336331,Nouvelle Zélande,en,3,8,2,0,0,0.0,0,0,F,True,False,True,True,593,3205,Other,-0.15744651179149396,-0.0631541778440281,0.0
-4764863062492453295,US,en,3,10,0,0,0,0.0,1,0,F,False,False,False,True,701,3205,US,-0.13957724718847733,-0.08923441604827945,0.0
-3061805428369391730,France,fr,4,8,0,0,0,0.0,1,1,M,False,False,False,True,709,3205,France,-0.14110330841741087,-0.09500752892115276,0.0
2982521244736763235,Hong Kong,en,3,8,2,0,0,0.0,0,0,F,True,False,True,True,626,3205,Other,-0.15745167385416736,-0.06316317985814417,0.0
-1528068723177412534,US,en,3,8,0,0,0,0.0,1,0,F,False,False,False,True,408,3205,US,-0.1456834986887888,-0.09785414214431859,0.0
-8278926857480047759,Japon,en,8,10,5,2,0,0.0,23,4,F,False,False,False,True,41,3205,Other,0.25707221526630375,-0.3242375443251439,0.0
4226128916328981009,Canada,en,3,8,71,0,0,0.0,0,0,F,True,False,True,True,18,3205,Canada,0.0076691683859932535,0.65669905527259,0.0
-3448316972307198735,US,en,4,8,0,0,0,0.0,0,1,F,False,False,False,True,624,3205,US,-0.15760744110379374,-0.08109467641114798,0.0
-5083503492646689429,Hong Kong,en,27,8,3,0,0,0.0,0,0,F,True,False,True,False,173,3205,Other,-0.10774783585763731,0.04563475208986338,0.0
6516867803763006045,US,en,3,8,0,0,0,0.0,2,0,F,False,False,False,True,709,3205,US,-0.12921315404899547,-0.11182591692853784,0.0
-1027629436473179700,Australia,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,390,3205,Australia,-0.15980643460570274,-0.07352918413432566,0.0
-4331805054086399026,France,en,3,8,6,0,0,0.0,14,0,F,False,False,False,True,621,3205,France,0.08335982227825649,-0.21589560370577912,0.0
1026733957913131068,Australia,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,289,3205,Australia,-0.1597906355653992,-0.07350163251536432,0.0
-7102847617761118879,US,en,3,8,2,0,0,0.0,0,0,F,True,False,True,True,709,3205,US,-0.15746465722392167,-0.06318582128758768,0.0
4672854076768171634,Australia,en,3,8,0,0,0,0.0,2,0,F,False,False,False,True,696,3205,Australia,-0.12921112050915443,-0.11182237068055273,0.0
-2205857650926890820,Netherlands,en,3,8,0,0,0,0.0,12,0,F,False,False,False,True,709,3205,Netherlands,0.035961135035209105,-0.25072257196802006,0.0
-3582194913766217777,Germany,de,3,8,1,0,0,0.0,0,0,F,False,False,False,True,523,3205,Germany,-0.15982723928253795,-0.07356546497909658,0.0
1864721514994761811,US,en,3,8,7,0,0,0.0,0,0,F,True,False,True,True,709,3205,US,-0.145506270619135,-0.011033909704953427,0.0
7475056850785303644,US,en,3,8,0,0,0,0.0,1,0,F,False,False,False,True,709,3205,US,-0.1457305829574159,-0.09793625142458959,0.0
6969977723529521553,US,en,3,8,24,0,0,0.0,5,0,F,False,False,False,True,709,3205,US,-0.02226061162075789,0.09683426215626192,0.0
-5043706518172796527,Netherlands,en,3,8,5,0,0,0.0,0,0,M,True,False,True,True,534,3205,Netherlands,-0.15026225068626642,-0.0318469363843612,0.0
-4696841577578607009,Germany,de,3,8,0,0,0,0.0,3,0,F,False,False,False,True,709,3205,Germany,-0.11269572514057502,-0.125715582432486,0.0
-6847461697141706612,Denmark,en,4,8,1,0,0,0.0,0,2,M,False,False,False,True,231,3205,Denmark,-0.15249540125390115,-0.07172186480873641,0.0
-6905912723123179139,Australia,en,3,8,1,0,0,0.0,0,0,F,True,False,True,True,685,3205,Australia,-0.15985258031748018,-0.07360965668475739,0.0
-4480191174906958436,Hong Kong,en,5,8,6,0,1,0.0,223,3,M,True,False,True,True,16,3205,Other,3.548093474981187,-3.112555802671796,1.0
-959340274288543302,Italy,it,3,8,0,0,0,0.0,4,0,F,False,False,False,True,709,3205,Italy,-0.09617829623215456,-0.13960524793643425,0.0
-1564907195409985746,France,fr,4,8,0,0,0,0.0,0,1,F,False,False,False,True,201,3205,France,-0.15754127284588912,-0.08097928695747808,0.0
-43207123814520004,Germany,en,3,9,0,0,0,0.0,2,0,F,False,False,False,True,80,3205,Germany,-0.1260387198260146,-0.10730450654879013,0.0
5346101312588427706,France,en,3,8,2,0,0,0.0,0,0,F,True,False,True,True,675,3205,France,-0.15745933873510667,-0.06317654648516505,0.0
-2956337821593726703,Austria,de,3,8,0,0,0,0.0,6,0,F,False,False,False,True,709,3205,Other,-0.06314343841531364,-0.1673845789443307,0.0
7545406013098473301,Russia,en,3,8,4,0,0,0.0,0,0,F,True,False,True,True,708,3205,Other,-0.15268114615586537,-0.04232478386622746,0.0
95744281579333368,France,fr,3,9,0,1,0,0.0,0,0,F,True,False,True,True,686,3205,France,-0.15880491540141126,-0.07847589930002816,0.0
-1003546534492351931,Italy,it,3,8,1,0,0,0.0,0,0,F,False,False,False,True,708,3204,Italy,-0.1598561781187374,-0.073615930815808,0.0
-6315444790278179623,UK,en,3,8,0,2,0,0.0,0,0,F,False,False,False,True,147,3204,UK,-0.16143318740771645,-0.08146410698309381,0.0
5892072974532822089,UK,en,3,8,1,0,0,0.0,0,1,F,False,False,False,True,708,3204,UK,-0.15719729106345823,-0.07478070733439675,0.0
2036818709236479482,Denmark,en,3,8,2,0,0,0.0,0,0,F,True,False,True,True,400,3204,Denmark,-0.15741632154616159,-0.06310152970086426,0.0
-8309252098508927745,UK,en,3,8,15,0,0,0.0,1,0,M,True,False,True,True,639,3204,UK,-0.10984447331314252,0.058538578504771566,0.0
7290535961460763322,Germany,de,3,8,64,4,0,0.0,1,0,F,True,False,True,True,11,3204,Germany,0.008899776963764228,0.5746569668896345,0.0
-6632349746321924853,Denmark,en,3,8,14,0,0,0.0,0,0,F,True,False,True,True,372,3204,Denmark,-0.12871181376270815,0.06207069617004131,0.0
-5230806037860784023,US,en,3,8,1,0,0,0.0,0,0,F,False,False,False,True,180,3204,US,-0.15977358511596282,-0.07347189858995054,0.0
4584325323040786453,Germany,de,3,8,0,0,0,0.0,0,2,M,False,False,False,True,678,3204,Germany,-0.15692538854488786,-0.08636768252031592,0.0
